,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RP11-514P8.6,287.398876283513,-0.8668923774991791,0.244404328599314,-3.54696000053419,0.000389703754305712,0.00238777479507576
COL23A1,155.831575021979,0.533129835777036,0.150338367778444,3.5461994410017597,0.000390830292581364,0.00239138108478639
PLEKHA6,251.634861532909,0.924360862771221,0.26118242850797696,3.53913878529922,0.00040143474146603,0.00244868306621183
ZNF658B,137.869295726664,-0.5749179628163361,0.16248228586692198,-3.53834240913629,0.000402647549166685,0.0024552387077273
LAMB3,54.4066419179826,0.9599553815702858,0.271494602941899,3.53581754910878,0.000406515346656981,0.00247542786948897
FAM150A,170.792629732588,0.502655769855385,0.14233002823340601,3.5316213738894398,0.000413020269079371,0.0025123020104854
TRIM58,119.92956553523001,0.546794693863804,0.15565409921103102,3.51288335248065,0.00044327203690498095,0.00266638027341254
ZNF441,58.6395576561263,-0.90252038122687,0.25749781503193103,-3.50496326003758,0.000456670298763288,0.00273955957567815
TNFSF4,70.75079378138291,-0.7474092925984479,0.214176339184427,-3.48969123034106,0.000483578931930101,0.0028776830617969
PAQR9,109.227479219521,0.611812554575084,0.17542220716336998,3.4876573751309903,0.00048727206351708603,0.0028948160913455697
PCK1,43.966344370811704,1.3820612440078799,0.39657166089121,3.4850227091416204,0.000492095275644345,0.00291859442836294
C5,147.185899898989,-0.6109232814798969,0.175754780556226,-3.47599808976151,0.000508955911235129,0.00300356623221767
AP003419.11,33.3501536442811,-1.25361248686789,0.360770381531969,-3.4748209693505494,0.00051119439779187,0.00301477531911683
SNCB,97.4173922580607,0.6494985406708461,0.18702696668859803,3.47275343321088,0.000515148386090255,0.0030350740401162398
ZNF19,143.330573062866,-0.646576947370182,0.18624671838663198,-3.47161524761979,0.000517337217686864,0.0030469602741603602
LACE1,336.753901810126,-0.5609468743300411,0.16158821013167599,-3.47145917312242,0.000517638037686068,0.00304772249936953
CCDC96,30.0013841735312,-1.0921417093633001,0.314808319715812,-3.4692275933152503,0.000521957083007517,0.00306604522396983
FAM43B,147.817875603547,0.524247137969591,0.151122868456756,3.4690126208106298,0.000522374913956908,0.00306748624341737
NOG,129.36308063083402,0.5671260369542459,0.16377783010725103,3.4627765954821896,0.000534632096135653,0.00312735298897121
CCL20,7.080035102293951,2.97033481931234,0.859000745665961,3.4578955074241797,0.000544412494183846,0.00317383559314195
ABHD17AP3,7.78201929590158,-3.14453044124258,0.9098304952160681,-3.45617173503929,0.000547906118520389,0.00318897502239314
TBC1D19,115.503663939226,-0.7505866353141558,0.21716733509508698,-3.45625936324868,0.0005477280169620901,0.00318897502239314
PRR7,352.911219702872,0.5086354835924051,0.147196010367524,3.45549775651138,0.000549277762783337,0.0031938220732670103
BOK,133.68873207053002,0.509239582963788,0.14748619385585998,3.4527949338869797,0.000554810598157218,0.0032186255288200604
PDK1,889.4803970391949,-0.552041165866879,0.159882162350794,-3.4528002233023103,0.000554799719899592,0.0032186255288200604
SLC5A2,88.14500364341991,-0.722256502210432,0.209500260052846,-3.44752079080114,0.000565756861428402,0.00326932816153995
PADI2,181.949477148966,0.591863060721407,0.172504061718335,3.43100941986978,0.000601339718741789,0.0034436140222053897
PLK3,199.342063039614,-0.546213528303386,0.159257879308452,-3.42974257019632,0.000604154144252736,0.0034541687585073603
CYP4F22,49.608399074018095,0.8895771536539059,0.259539511301813,3.42752110918262,0.000609118944604302,0.00347859817634038
SPARC,128.190618722202,0.524202907362056,0.15359224390649698,3.41295168316687,0.000642633346836405,0.00364254496018429
DTX2P1,76.8744823749876,-0.690616627427934,0.202454137479495,-3.41122506077645,0.0006467168647224691,0.0036591275502138297
ATP6V1C2,176.109686527297,0.585265989068411,0.171906701383945,3.40455598505872,0.000662717140603098,0.00374088046890911
PLPPR3,472.199229799868,0.505304877496099,0.148518005197996,3.4023139270047005,0.000668178379188832,0.00376692446428555
CDH1,150.33112487936398,0.635577223212688,0.187793585609379,3.38444585926764,0.000713220832166524,0.00397797353097647
FES,62.5023764978516,-0.850292006841243,0.251987606745412,-3.37434057898057,0.000739927602020311,0.00411016953812032
ZNF382,210.636017982808,-0.656897841275552,0.19469273251936103,-3.37402343053677,0.000740780621010865,0.00411233850208997
TNNC2,14.0340219195418,-1.5867725005960198,0.470459425793257,-3.3728147712643,0.000744039874079236,0.00412656675015686
PHACTR3,57.7895044818959,0.840074231487146,0.24939584792600503,3.3684371190349305,0.000755956387594536,0.004179620810888821
EVA1B,169.971062993913,0.5373614096492629,0.15980549776232503,3.3625965137223797,0.000772131298374641,0.00425449848664378
CHRD,450.50359346954804,0.548968526773017,0.163530178373417,3.3569860452268396,0.000787970895084963,0.0043310387899554
DENND2A,349.293250838532,-0.589736259621698,0.17588187176406,-3.3530246961028998,0.000799335739515188,0.0043850430268944
FNBP1P1,62.765859920246804,-0.750837442985429,0.22429016065909899,-3.3476165016736297,0.000815097197936183,0.0044539776510458704
NEK10,99.13233225093,-0.7116508965054591,0.212577280732311,-3.3477279136033795,0.000814769614189372,0.0044539776510458704
ARIH2OS,88.0020387777541,-0.6441744136972071,0.19260321587480198,-3.34456727927087,0.000824110387529704,0.00449631997565685
TTC30B,185.56578855146302,-0.516338302685328,0.154541263096478,-3.34110316131546,0.000834462114890469,0.004547217549760171
ZNF383,483.717425161746,-0.514445154901345,0.154104580957169,-3.3382859335267097,0.000842969552526266,0.00458795274363928
ZNF766,446.670870424883,-0.5223703309072739,0.15695485851696697,-3.32815648934376,0.00087422744101826,0.00473921894169075
RP11-566K11.2,28.806021989124304,-1.93433957436297,0.581366105613266,-3.3272314221388797,0.0008771349650296,0.0047520831240680395
RASD1,38.3430551655675,1.06030271088225,0.318978014543557,3.32406204358473,0.0008871645635158289,0.0047991095539625704
SLC6A20,50.567885946348895,-1.2922040321771,0.38927207086926796,-3.31953954284861,0.000901660339909957,0.0048558481577724
CSRP1,38.5723853992875,1.13075587574678,0.34074310039482697,3.31849969797347,0.000905024203867989,0.00486611290262374
WNT8B,62.665502695883596,0.7480830872174721,0.22580259694875895,3.31299594126118,0.0009230231937086599,0.0049479274667873704
ZNF333,295.835788515922,-0.54857201083252,0.16559547331651098,-3.31272346910115,0.000923922821117974,0.0049512572882154
SSPN,158.027002820852,-0.587744743769627,0.177430282041029,-3.3125390830056602,0.0009245320736564971,0.00495302946721488
ZNF841,250.53695469687,-0.5538845486742889,0.167647051342695,-3.30387289390535,0.000953590565458226,0.0050903013642788104
LPAR4,15.656356798355901,-1.61423417216538,0.48880606650379904,-3.3024020829185803,0.0009586054987838189,0.00511400071223375
AGTR1,61.2558929433278,0.729578818986568,0.220956786098986,3.3019072727629397,0.0009602981061415391,0.00511995820848657
GPR179,22.8612387372545,-1.98080338593296,0.6000596806346971,-3.30101063253878,0.00096337231647043,0.00513173252221711
TMEM249,12.898297766060901,-2.13162513314064,0.6469424001127441,-3.29492259707998,0.000984487929646356,0.00522698712363149
RP11-278C7.1,39.2023765395016,-0.90096181981068,0.273549948738745,-3.2935916236312206,0.000989160971825693,0.00524553272890923
NOTCH2NL,522.885052829952,-0.541597829190488,0.164536675776975,-3.2916541350611,0.000996000203081194,0.0052739367513361295
TTYH2,515.946816091465,-0.51246978897744,0.155794329715811,-3.28939949170328,0.00100401407842573,0.00531162580437011
RP11-175P13.3,48.5683694941139,-0.8152135402288051,0.248519751622423,-3.28027665771758,0.00103705337925732,0.00546689775765624
CDKL3,82.43823707081559,-0.649386438227908,0.19833104920191397,-3.2742550439835,0.00105940945656411,0.005563307604006629
DYX1C1,109.51421902643101,-0.5860080275882901,0.179171052379048,-3.27066241899697,0.00107295908604537,0.00561153469402389
TWIST2,130.01685055680798,0.52390305230042,0.160431771452465,3.26558167099495,0.00109239498822077,0.00569392443719699
RAB43,330.81828684400904,-0.556294790974563,0.17042435483398904,-3.26417425206891,0.00109783623460681,0.005717816663018079
LETM2,219.65163120973202,-0.621144589780943,0.19051286083195001,-3.26038140978236,0.0011126248412762,0.00577791539215306
SLC27A6,111.786983061569,0.511664387289569,0.156952550242549,3.25999409693478,0.00111414532629015,0.0057841220574497
C16orf86,113.806179513764,-0.5765367785980301,0.177325365161194,-3.25129333907724,0.00114881260715142,0.00592947372068488
ZNF137P,19.6557552213835,-2.17392613318625,0.66889367639745,-3.25003241904551,0.00115391853210939,0.0059506454232706295
CACNG6,38.3418019338021,-0.9225439270864231,0.283899577935605,-3.2495431440749707,0.00115590542701963,0.00595743605734378
BX004987.1,100.23237027959,-0.545558725717895,0.16808760716921803,-3.24568083813977,0.0011717012010147,0.00603359949471255
RP11-23J9.7,48.2386831467616,-0.8472881183464229,0.26158130667462604,-3.23910041247841,0.0011990735143446,0.00615494404115512
UBE2F-SCLY,299.618151079183,-0.786783298842119,0.242900338459438,-3.23911981280959,0.00119899195451125,0.00615494404115512
C17orf97,49.2816288632561,-0.9183280957431129,0.28430961097106106,-3.23002832231579,0.00123777955733028,0.00632441330715219
EIF3EP1,41.7806493347464,-0.865196600762894,0.269892193765426,-3.2057118388347,0.00134728835680234,0.00677300940692747
RP11-468E2.1,201.623226436772,-0.9646394744419471,0.30110745262731997,-3.20363865465621,0.0013570267831998699,0.0068084913183061
SLC13A5,40.1477920129394,-1.11774198662558,0.350274208498627,-3.19104849716606,0.00141757483085145,0.0070624539275342
CDA,77.81719603147141,0.6729965068041078,0.21121661468604397,3.1862858317489,0.0014411214187186599,0.00716771467027593
CYP3A5,176.40860602407398,-0.5058080720567779,0.15883405911366197,-3.1845063639330697,0.00145001122557016,0.0072078975683151
RIBC2,133.686405518178,-0.5199876484917739,0.163577733675945,-3.17884125673176,0.00147865046615755,0.007323644551183141
TMEFF2,42.2564862119196,0.9154973781987329,0.289398862590045,3.1634449769611,0.00155913821168556,0.007658297387287571
TMEM92,63.238934377656406,1.00104871106561,0.31652776484517303,3.16259368765096,0.00156370411013239,0.007671271566436659
SLC7A8,384.05198358263397,0.528520232398955,0.16727112747645997,3.1596620431301496,0.00157952238630741,0.00773704891210252
RNF103-CHMP3,58.1762361131008,-0.869971753098011,0.27553330680532695,-3.1574104894428396,0.00159177097418789,0.007782040058299391
CD72,89.72169944311779,-0.734542179950385,0.23294945591243102,-3.15322556592066,0.00161476979541057,0.00788147728031716
TPH2,92.05748404681592,-0.556862052889459,0.17669737719424602,-3.15150152046282,0.0016243331696483901,0.00791728840173192
CGB1,12.377633708280099,-2.17385660713193,0.691064105524427,-3.14566563326604,0.00165709334483679,0.008065912062563109
TMEM253,20.302460340116998,-1.1895742703418999,0.37831983072739706,-3.14436139404773,0.00166449741189932,0.008086455869120721
CXCL2,21.769094119762602,1.25154745827051,0.398093334285867,3.14385434389561,0.00166738410477942,0.008098267349653871
CCDC160,48.6305495928308,-0.9809801276682529,0.31222412361495,-3.1419101007007497,0.00167849564015179,0.00813667692953624
SPINK2,49.2412614754092,0.7349974518865721,0.234544335913078,3.1337250120547004,0.00172602526282329,0.00833753197453437
CEP112,568.49163527421,-0.5866643297332261,0.18738081715330604,-3.1308665350372795,0.00174291350230933,0.00840768990357084
SAMD15,26.5429926163825,-1.1758741557683703,0.37577360787805697,-3.1292090000901602,0.00175277588949405,0.00844747028230973
DMGDH,169.41250025187,-0.7670810343129421,0.24518863923267498,-3.12853416338353,0.00175680586731378,0.00846322544749563
AC093724.2,84.4849288849905,0.6488019408754521,0.20768300207626897,3.1240011671113397,0.00178409749099262,0.00858307291324129
ICAM1,43.6671263463691,0.941821243032978,0.302158842526279,3.11697395700431,0.0018271771252916602,0.00876423967219073
CDNF,102.908361551191,-0.5341496060745751,0.171504694183824,-3.1144897147949506,0.00184263380720243,0.008826474064080391
CABP1,88.8356843528123,0.590999782777217,0.18990605634186103,3.11206390233983,0.0018578427913500898,0.00887718374601662
MTTP,28.951466313641202,-1.23072185355302,0.395474487414336,-3.1120132719550297,0.0018581614510396601,0.00887718374601662
EHHADH,270.211085391992,-0.573966807802985,0.18465388147997197,-3.10833871025473,0.0018814230832809801,0.00896878923426786
MTUS2,56.5093722727771,1.02758414466203,0.33181354192300605,3.0968722334438996,0.0019557414816633602,0.00929068642411331
KLHDC1,50.3153115137981,-0.879995913212803,0.28439805341543,-3.0942402827468105,0.00197317609340843,0.00935601176450543
LUM,28.6727474736178,1.11053020127862,0.359020011696546,3.09322646398126,0.0019799298261965,0.00937803202972829
TGM2,201.799747991195,0.510081098964123,0.164917575301436,3.0929456610782498,0.0019818041931748,0.009384410215403741
LAT2,83.6198883315775,-0.5952762444539761,0.192684303194404,-3.0893862893096604,0.00200570468313624,0.009469844655030679
NAPSB,19.1145253410371,-1.1995630006209,0.38832435075262395,-3.08907488880362,0.00200780821074713,0.009474744637817091
SFRP1,103.56563967274599,0.5632037193721601,0.18314569207706696,3.07516771475665,0.00210384212337924,0.00986248795038393
LBH,391.99807653234296,0.538446367235876,0.17528819112334698,3.0717777608702703,0.00212788086959007,0.00996204574570329
HLA-DRB5,64.9286952679039,0.661495752438082,0.21549128852266503,3.0697099496368097,0.0021426674817643103,0.0100209182341293
ARHGAP36,54.4236219455386,0.783305426081537,0.255190980066343,3.06948711854117,0.00214426652448458,0.0100255595771392
FSBP,25.5938716665164,-1.25173080646218,0.408121564111705,-3.06705383036211,0.00216179922350253,0.0100969141037821
MYO7A,104.355431165033,0.526763023234346,0.17248553418132,3.0539547895106502,0.00225846113446134,0.0105014899141886
SFTA3,79.4452856602865,-0.5620401412663261,0.18432084745651997,-3.04924889952509,0.00229414325007563,0.010636808638746999
CNTD1,59.0116501292716,-0.8178033456314692,0.268738968393648,-3.0431141063009304,0.0023414353096789997,0.0108025587030105
RBKS,82.17619684147441,-0.632096421152291,0.20781577465347897,-3.04161905998847,0.0023530948489523603,0.0108450957774033
BCAN,57.0673826345337,-0.708439835294819,0.23302233871827302,-3.0402228352507104,0.0023640316841698,0.0108842173423675
HIST1H2AH,8.34477752210502,1.86124632515615,0.6131472547638119,3.035561703482,0.00240088092227362,0.0110281745489401
NRXN2,227.357086886122,0.54153020728749,0.178727682930094,3.02991790868401,0.00244620217674049,0.0112131788875026
MAFF,305.535408408693,0.503138418555194,0.166087712165218,3.02935365895516,0.00245077604457258,0.0112283557971
LRRC37A15P,45.173583380887095,-0.780470030435369,0.25780620754304,-3.02735158270025,0.00246706830643106,0.0112958488732538
ADAMTS7P4,32.1533421588662,-0.916024490902259,0.302785159236683,-3.02532823342975,0.00248363431453798,0.011358410943107
PTPRH,93.6114686409512,-0.880230948897739,0.291318288213774,-3.02154373587356,0.00251489306463502,0.0114718608471717
RPSAP44,18.636373425497602,-1.1718310446907,0.38849609471526203,-3.0163264460858,0.00255857639864026,0.0116442403235788
PCSK2,36.0819728631481,1.35410312377034,0.449758962459767,3.01073071754845,0.00260619868052916,0.0118125971803439
RP4-800M22.1,5.37965250899176,-2.52322132799793,0.8388025467600191,-3.00812311281623,0.00262866625427447,0.0119022955607981
MIPEPP3,13.6061885096454,-1.45893396138556,0.485288088447988,-3.0063255128544597,0.00264425763737152,0.0119607084838726
PPP1R32,126.21345321374399,-0.523539362874074,0.174186696458634,-3.00562197640854,0.0026503827026749197,0.0119823175276539
DRD2,24.0359522511272,-1.04417832187617,0.348353050973963,-2.99747144156408,0.00272229363647212,0.0122762118057598
HDAC4,541.996563100543,0.541533734237228,0.18072047422125198,2.9965267442483503,0.00273074283626735,0.0123080705631609
ALDOC,149.751006361135,0.5661984886065521,0.188980923475201,2.9960616034393,0.0027349117666755803,0.0123206146752618
CYP4F3,74.0011446474431,-0.9934369625398621,0.333172524497769,-2.9817493625484,0.00286606532294428,0.0128269588490492
HPD,18.6432101025487,-1.28708111370116,0.43272786322175205,-2.9743430527412005,0.00293616615172731,0.0130912663851212
PHF11,89.4148830687879,0.5453366005337601,0.18342402420426604,2.9730925537129105,0.00294815537691038,0.0131348410816446
CXCR4,326.648923913891,0.6196387077990749,0.20859379847576504,2.9705519163412006,0.00297265156011106,0.0132240974206492
TSPAN11,74.2340840942325,-0.7115990849068651,0.239877895569305,-2.96650545152574,0.0030120502119065197,0.0133692623110109
KRTAP21-2,9.07046692696951,1.89691443731803,0.640012661467033,2.96387017245867,0.0030379642772600398,0.0134643066660651
RP5-994D16.12,36.1226311281948,-1.18387897452118,0.40011803149049496,-2.9588243501825295,0.0030881506733844697,0.013632176545046998
EPHX4,129.69869922611701,0.522671171256913,0.17673125498623002,2.95743484251067,0.00310210303362682,0.0136834785615823
SERBP1P5,54.3626782120436,0.7195934285400659,0.24341785968612,2.9562063747826897,0.0031144862000096,0.0137279819341524
F8,96.9197479753821,-0.8718159527290942,0.295885174483068,-2.9464671700845404,0.00321426537436696,0.0141048501040521
NHLH2,93.5916623171395,-0.501190925382386,0.17009547402378802,-2.94652710931211,0.00321364248283004,0.0141048501040521
ATP6V1G2-DDX39B,90.5117925951823,-1.07456909001123,0.365072376432324,-2.94344124448,0.00324585428853952,0.014232930975220999
LINC00694,7.31066012508525,-2.06545082217607,0.701835392352033,-2.94292770738478,0.00325124330863857,0.0142530466644237
EPHX2,176.596579329479,-0.500608676714666,0.17033600189109602,-2.9389481445897,0.00329328168795539,0.0144124641135946
CDH12,62.996870123087994,0.7956647592144591,0.271223511312434,2.93361278070727,0.00335041906991577,0.0146285147953009
SH3D21,120.544747800468,0.5175929563805329,0.176619087403482,2.9305606998076295,0.00338350883984386,0.0147167736500156
CLMP,86.8193560471328,-0.8037240723430659,0.274493773242102,-2.92802296696976,0.00341124846041851,0.0148193034142931
C1orf61,111.70993837952801,0.6239314723668511,0.21338638166050303,2.92395169509704,0.0034561837599914103,0.0149669759952283
CBLN1,33.7212867188062,0.996498522018636,0.34133290854142606,2.91943289698273,0.00350668881631567,0.0151524748099414
NRROS,50.56182522527509,0.8444263368789481,0.28949270808058397,2.91691746737845,0.00353509299629261,0.0152418740463334
RP11-705C15.2,152.711707033838,-0.502789700448459,0.172756666732155,-2.91039246102145,0.00360975165549485,0.0154961357282361
C8orf44,79.0482814053303,-0.618335101614504,0.21313728775833604,-2.9011118050615297,0.0037184118073919203,0.0158554149513755
CD44,23.241197509616104,1.21791383027047,0.421517933605765,2.88935234582344,0.0038603625387080296,0.016354802549623
WDR63,106.577677905031,-0.546249674480135,0.18924106292242898,-2.8865282515563,0.0038951777529105,0.0164787427134194
FA2H,54.472924367926396,0.6933095307218079,0.24051932748235103,2.8825522588103905,0.00394467697582433,0.016648540542875
ANKRD63,45.344843767455394,0.7318343689527049,0.254518654873557,2.8753663236051397,0.0040355898825594205,0.0169738127269151
C2orf27A,43.984031357318706,0.8235444682959581,0.28640858932896196,2.87541819267876,0.00403492690155645,0.0169738127269151
ZFPM1,203.576488575574,0.606799318281346,0.211943248337452,2.8630273577538596,0.00419614330872664,0.0175144657681851
CRYM,66.04612753562179,0.7635289197549551,0.26744979320550305,2.8548495424271,0.0043057221634666,0.0179213590329119
CACNG7,37.8199533439198,0.820995314027043,0.287735505802214,2.85329859357498,0.004326794521925579,0.017988013419303003
RP11-403I13.4,20.227840197922,-1.01896194802594,0.357695017490456,-2.84868924139578,0.00438997367559979,0.0181911260605546
TPI1P2,24.9750487075695,-1.0960067294794,0.38483010186873295,-2.84802754295259,0.00439911171578089,0.0182162565017
DDIT4L,117.76044356492201,0.522285775074869,0.183597892158414,2.8447264232436003,0.00444495817189654,0.0183761453742135
GEMIN8P4,63.287342592697,-0.5758112021255439,0.202500596124516,-2.84350373848521,0.00446204859294363,0.0184339419217311
IFIH1,61.7901612033484,0.633159840404281,0.222974197357522,2.8396103580947503,0.00451686683048626,0.0186344336688808
CDYL2,121.787334931815,0.608803113673303,0.21465454480165103,2.8361995048176603,0.0045653917579135,0.0187866768913353
ZNF565,81.7166367071186,-0.556319924525959,0.196766985857078,-2.82730317844093,0.00469418620067603,0.0192409693024943
LRRC37A,205.52997666788997,-0.6363134483676379,0.22511542390097397,-2.8266097335362796,0.0047043622736388895,0.0192693539708761
TKTL1,82.2740410265702,-0.7368389576445259,0.262484037860984,-2.80717625212231,0.00499778883938658,0.0202797086611439
SOX30,46.2268637070817,-0.7209268159276899,0.257077567686121,-2.80431630972915,0.00504234104468403,0.0204185529755242
C1orf101,69.7100084682386,-0.752596945719511,0.26842596723337603,-2.80374120833543,0.005051343221921479,0.0204471383482984
GTF2IP14,15.7685417096868,-1.27524625313668,0.45513318955533205,-2.8019188281623704,0.00507996535360086,0.0205475122730612
GLS2,43.0586859752674,-0.7379277387896791,0.263491928279171,-2.8005705662749603,0.0051012352932152,0.0206063808460488
PALM3,171.558909111601,0.661798343811178,0.23658805277549802,2.79726019994411,0.00515380091054473,0.0207705652743418
LLNLF-176F2.1,94.64946968054579,-0.6018151228374039,0.215358656810432,-2.79447843774002,0.00519835073054428,0.0209263921982812
GALR2,36.4348883307567,-0.772457495979061,0.276669186963943,-2.7919896120551098,0.005238503784845271,0.021064187199985
RGS9BP,64.8257205433707,0.564752360549195,0.202407773239334,2.7901713037542897,0.00526801606237722,0.0211589323707091
CAPN3,50.682587728692205,-0.8348807472799771,0.29955729386962104,-2.78704863598931,0.00531904952701136,0.0213112604678938
GUSBP4,47.0982265597808,-0.6781367178208311,0.24352001010312804,-2.7847268794611604,0.00535728272398804,0.0214448095711912
IGSF1,71.02728994644521,0.659879312200576,0.237470805578059,2.7787807877868502,0.00545633332090556,0.0217453208375757
PLEKHA8P1,112.6268283925,0.7342601385507059,0.26424511186279004,2.77870850050756,0.00545754759436286,0.0217453208375757
C6orf226,51.372481147291495,-0.7331741902639909,0.26391010870250003,-2.7781209058971,0.0054674269953854104,0.021772971871209
TMEM265,81.06567673831091,0.7474004650756079,0.269274136364535,2.7756117804934703,0.0055097955559229896,0.0219115117722855
AIM1L,67.3782905871033,-0.850139064257822,0.307498303950794,-2.76469513273759,0.00569760181962652,0.0225181280183994
A4GALT,136.230147096374,0.504167654923071,0.18269333448638897,2.7596390220828395,0.00578652608429238,0.0228036835781921
REPS2,341.01421051010203,0.552971457775372,0.20037573126854602,2.75967281204465,0.00578592767359279,0.0228036835781921
MMP24,71.5132878530195,-0.589574568583806,0.213956337502543,-2.7555835712358796,0.005858753542762871,0.0230474550318289
PQLC3,100.82732109204001,0.6742029820938411,0.244854991212114,2.7534786150623702,0.00589656223455063,0.0231705575895127
NLRC4,58.48878255820029,-0.655662522011674,0.238522418674642,-2.7488507187495697,0.00598046165291082,0.0234380843399619
ROPN1L,34.0420417662302,-0.747891448106238,0.272669318278137,-2.7428514980308396,0.0060908223602992705,0.0237606214103733
NGFR,272.61863436884397,0.511672052882319,0.18663835493283498,2.7415160890506898,0.0061156365592857295,0.0238521898795042
ZSCAN23,106.651872032075,-0.508846776185373,0.18581294445658703,-2.7384893860516804,0.00617221527219068,0.0240201706620316
ADORA1,117.14501916451599,0.518044439518162,0.18953300787481503,2.73326765256807,0.0062709350282903606,0.0243510582524636
AC009133.22,155.695185437209,0.7969143760671759,0.291610476203903,2.7328043437984997,0.0062797624196549206,0.0243800121362192
PPM1J,87.8795585193331,0.5522607946841999,0.202361375390536,2.7290820376091895,0.006351090188666471,0.0245999988368573
LRRC24,93.8455672994978,0.700699510524942,0.257094566009534,2.72545437813321,0.00642130499361548,0.0248211356720602
RPL7P50,47.240156753535096,-0.6416913584319611,0.235677310192975,-2.72275408229387,0.00647402290570606,0.0249923146518366
CLCF1,35.1743353811814,-0.919780288473327,0.33833763052631805,-2.71852790079104,0.00655731251936956,0.0252426009757329
METTL7B,72.61431203306981,0.545599183503924,0.201200632203686,2.7117170434712405,0.00669357039385041,0.0256892672508211
ZNF350,130.886562918367,-0.7720275585405071,0.28487429581625706,-2.71006394707672,0.00672702371747437,0.0257892799826668
ANKK1,22.859893979278397,-1.12524713184429,0.417401160195307,-2.69584092990488,0.00702111867946011,0.0267328717857559
MAGEA11,36.768289589550704,0.74441409672767,0.276156767385378,2.69562141741339,0.00702574672439845,0.0267447661114384
PHKG1,61.583339330364396,-0.62857896513914,0.23348591304030605,-2.6921494190128303,0.007099313101023741,0.0269670767462728
RP11-435I10.4,155.193926871996,-0.686421814637298,0.255472597972644,-2.6868706079812097,0.00721248863330162,0.0273008787699739
CLVS2,161.23973811929,0.566851287129883,0.210994284817093,2.6865717600895,0.007218943975467041,0.0273106474101658
OXGR1,41.6952361392657,0.952350825814038,0.35471250507792296,2.6848526967066606,0.00725617785928885,0.0274106858967527
RP11-452G18.2,46.65449270100929,0.8295115121837979,0.309040252359005,2.68415362028689,0.0072713686631145,0.0274564039496366
GLIPR1,28.015962964493102,-1.5042200878517402,0.561929393961718,-2.6768845054477004,0.007431024559175129,0.0279405894875646
SLC30A10,78.6295518903026,0.5192816514016629,0.19476481783646302,2.66619842931635,0.00767143985290141,0.0286627173827359
ZNF572,52.19100688509621,-0.696046636042788,0.261639791630028,-2.6603240726740496,0.0078065498159251906,0.0290515408700221
ACKR2,40.4762289554686,-0.798008104348263,0.30132159643632694,-2.6483601367646803,0.00808833098137534,0.0299372633596659
STAC3,159.333192609865,0.50250765620942,0.189829676850265,2.6471501429452,0.0081173304035395,0.0300196031417088
PRMT1P1,16.055473192646,-1.16156115008925,0.43884621983438105,-2.6468523541745896,0.008124481640021679,0.0300335567653276
COL3A1,63.8155804169558,0.8637970888347009,0.327142194210235,2.6404331331212796,0.00828001301969514,0.0305153634955474
PIH1D2,68.8204162004804,-0.5329385409794821,0.20211758600164897,-2.63677471872801,0.00836983967311725,0.030767855949492995
RP11-474G23.1,38.47181451257,-0.8579483898671091,0.325361339445625,-2.63690944759739,0.00836651621796569,0.030767855949492995
C6orf141,53.994289770470296,0.620996280250203,0.235608395997854,2.6357137130879598,0.008396053567702191,0.0308387168947144
SLC24A4,112.362820760878,0.9226008719719091,0.35107610957280605,2.62792268347323,0.00859080390630226,0.0313919203160626
ADCY10P1,100.035757429452,0.625011224727239,0.23805262115148498,2.6255170882135,0.00865174660467173,0.0315542908920917
RRN3P3,117.399569539291,-0.643414309184465,0.2450685767027,-2.62544597859648,0.00865355394186057,0.0315542908920917
RPRML,98.48010910421058,0.592688406489433,0.226025421101126,2.62222011843641,0.00873589881317318,0.0318109802983888
SPDYE1,44.97666363672379,-0.7333126553320619,0.27989774597725603,-2.61993054917867,0.00879476759666723,0.0319991329315204
COX6B2,33.7161344260485,0.7792885630372891,0.29754467848009897,2.61906402432739,0.0088171397404065,0.0320477436067391
LINC01057,95.70851769460621,0.50333178918619,0.19233893149561104,2.61690020461446,0.00887322791159631,0.0322252584755094
HES7,151.406115694156,0.546204856355802,0.208847825153377,2.61532460754462,0.00891426912482858,0.0323478814915463
ATF5,2092.43314559542,-0.686846427182764,0.262648869371501,-2.61507475294425,0.00892079289939014,0.0323583473162089
CD8A,54.1996623759439,-0.7024445635172559,0.268820515015041,-2.613061594194,0.0089735128371403,0.0325296700830156
FAM13C,177.63970069469798,-0.528883349335331,0.202421218068184,-2.6127861218441097,0.00898074841612251,0.0325492636744954
ESPNL,253.079896139586,-0.60820147431371,0.232997306910941,-2.61033692782631,0.00904530858115049,0.0327498741359065
AC006011.4,90.55934938151199,0.5057436457973989,0.19384479130176102,2.60901333691294,0.00908037032559302,0.0328567490352807
BTK,33.8197764620764,-0.9654812737620508,0.37006747739460605,-2.60893305339704,0.00908250092297359,0.0328577719046578
LYPD1,94.7478981769791,0.552905948795028,0.212557515533399,2.60120630130413,0.00928965708480453,0.0334845717869267
RP11-111H13.1,56.1859898456186,-0.5868613447543449,0.226730248632445,-2.5883681083317303,0.0096431867962987,0.0345766292448048
BDKRB2,67.2570369443186,0.5647501132457851,0.21821176070006199,2.58808283950401,0.00965117675112198,0.0345843558669286
RP11-577H5.1,41.4684336549111,-0.695622454411736,0.26948655671224103,-2.58128814623776,0.00984323855410925,0.0350746742947127
ETV5,167.488871908631,1.20439826176456,0.46692982856715,2.57939884770362,0.00989724395731375,0.0352388655997188
