,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_gene_set_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_phenotype_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_phenotype_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_gene_set_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_phenotype_ratio_of_classes,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_phenotype_diff_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_phenotype_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_gene_set_t_test,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_phenotype_t_test,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_gene_set_t_test,RNF43_G659fs_vs_RNF43_WT_TPM_gene_set_diff_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_gene_set_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_gene_set_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_t_test,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_phenotype_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_phenotype_t_test,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_t_test,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_signal_to_noise,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_phenotype_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_phenotype_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_phenotype_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_t_test,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_gene_set_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_gene_set_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_phenotype_t_test,RNF43_G659fs_vs_RNF43_WT_TPM_phenotype_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_phenotype_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_gene_set_diff_of_classes,RNF43_G659fs_vs_GFP_TPM_phenotype_diff_of_classes,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_gene_set_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_phenotype_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_gene_set_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_gene_set_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_phenotype_t_test,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_phenotype_ratio_of_classes,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_gene_set_t_test,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_t_test,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_phenotype_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_gene_set_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_gene_set_t_test,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_diff_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_phenotype_t_test,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_gene_set_t_test,RNF43_G659fs_vs_GFP_TPM_phenotype_log2_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_gene_set_t_test,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_phenotype_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_gene_set_diff_of_classes,RNF43_G659fs_vs_RNF43_WT_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_gene_set_signal_to_noise,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_zscore_phenotype_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_gene_set_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_gene_set_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_gene_set_ratio_of_classes,RNF43_G659fs_vs_GFP_TPM_filtered_transformed_zscore_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_GFP_RNF43_G659fs_mutspec_TPM_filtered_transformed_phenotype_diff_of_classes,RNF43_G659fs_vs_GFP_TPM_phenotype_signal_to_noise,RNF43_G659fs_vs_GFP_TPM_gene_set_log2_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_gene_set_ratio_of_classes,RNF43_G659fs_vs_RNF43_WT_TPM_filtered_transformed_phenotype_t_test
HALLMARK_KRAS_SIGNALING_UP,0.8574750830564785,0.1857210147365588,0.38941032442358703,1000000000.0,0.7937539776343304,1.0,0.01302475780409042,1.0,1000000000.0,0.6222899332005156,0.7014740108611326,0.5628213892934637,0.2138413685847589,1000000000.0,0.4177215189873418,1000000000.0,0.5379557680812911,0.0028175214615892576,0.7314088251357342,1000000000.0,1.0,0.879352406298514,0.4494569757727653,0.4723737937853625,1.0,0.5950014363688595,0.4673263327948303,0.5591939546599496,0.8502722323049002,0.7450796626054358,0.8141702069343566,0.7943406444624966,1000000000.0,0.18413214189006227,0.8567137355584082,0.16144578313253016,0.9312169312169312,1.0,0.4462934479797887,0.007970597351990434,0.037426900584795315,0.8896156622158066,0.6312129024521854,0.6851617146890843,0.3453164556962025,0.8928571428571429,0.8639835065301029,0.9495779731067,0.0,0.3169113858835652,0.5169785534062237,0.3970588235294118,1000000000.0,1.0,0.7659574468085106,0.4368530660919579,0.875,0.7686588504432371,0.447397315526475,0.002888781896966779,0.7852564102564104,0.19006211180124225,0.0016355904481517827,1.0,0.4409937888198758,0.6080368906455863,0.13024017576272032,0.981132075471698,0.0016134236850596966,1.0,0.4600721651209351,0.7782221206581353,0.8641265993679237,0.9376028601242375,1000000000.0,1.0,0.03577235772357724,0.4731947727576826,1.0,0.6528467341543619
HALLMARK_MITOTIC_SPINDLE,,1.0,0.16133562178186925,1000000000.0,1.0,1.0,0.010240538407211995,0.9262219892543572,,1.0,0.6071428571428571,0.02827820457044962,0.4365733113673806,1000000000.0,,,1.0,0.010389068530301452,0.773678647432155,1000000000.0,1.0,1.0,,0.02643601340340212,0.8026424442609414,,,,0.5114449213161659,0.7262406611294294,,,,0.2521670606776989,0.7608943089430894,0.21513944223107573,,1.0,0.6522707197243454,0.0877357637947456,0.0483794466403162,0.9189590342370868,0.6839233703901219,0.7172037074701456,1.0,,0.7538462805259633,1.0,0.2174985245763426,0.20277940627831373,0.2741785230352303,,,0.7022032524202393,,0.16844579056410625,,0.6857642685326919,0.16179961859294525,0.10502959608816922,,0.3428571428571429,0.1000792293899337,1.0,0.1510106434918465,0.5843310228943499,0.0786251061067559,,0.10486641354084088,1.0,0.15585740622951771,0.5281972396040675,1.0,0.5868684107306288,1000000000.0,,0.01673228346456693,1.0,0.6479571112418411,0.5640043108609748
HALLMARK_MTORC1_SIGNALING,,0.2016871494026464,0.1951372221642492,1000000000.0,1.0,1.0,0.005074580962632629,0.9120433017591341,,1.0,1.0,0.0003668154307024516,0.1749611197511664,1000000000.0,,,1.0,0.0,0.4878767387944358,1000000000.0,0.9963213213213212,0.9803250641573996,,0.0016593460224499756,1.0,,,,0.3755364806866953,0.4335293439409663,,,,0.0974817221770918,0.7186666666666667,0.09638554216867468,,1.0,0.31941311452272664,0.0,0.0,1.0,0.4437140509449466,0.8788423281781428,0.3573839662447257,,0.9437338866495256,1.0,0.0010758998435054774,0.7638287638287639,0.17676767676767674,,,0.7381897086174829,,0.0077005832059339795,,0.42857142857142855,0.005129958960328317,0.0,,0.052173913043478265,0.0,1.0,0.003850509626274066,0.6918720190779014,0.06414639050874724,,0.0,0.9583333333333334,0.003931486377744569,0.3667749069942854,1.0,0.3794339517985412,1000000000.0,,0.02682926829268293,1.0,0.0,0.5942361642438153
HALLMARK_MYC_TARGETS_V1,,0.6396970904742925,0.18130021913805694,1000000000.0,0.4139303482587065,1.0,0.010656620021528526,0.5561569688768606,,0.7315981803266463,0.8997007647124016,0.0,0.34623884750757145,1000000000.0,,,1.0,0.004768113242689514,0.4935278207109737,1000000000.0,1.0,0.6166147901685092,,0.0,1.0,,,,0.8047210300429184,0.4648910411622276,,,,0.1818409048303443,0.6931707317073171,0.1910499139414802,,1.0,0.4215134620458638,0.008992468807373824,0.10516789711836153,1.0,0.4116680361544782,0.6685554771225053,0.7670886075949367,,0.0,1.0,0.022593896713615023,0.0986050986050986,0.1367845117845118,,,0.76744868992071,,0.0,,0.3918367346938776,0.0,0.0030951234610358345,,0.3065217391304348,0.003680078508341511,0.9698890649762284,0.0,0.7235691573926868,0.0011059722501508145,,0.0013200739241397519,1.0,0.0,0.6472702343360479,1.0,0.910314620897864,1000000000.0,,0.09893292682926827,0.7001248829222605,0.0,0.7230298393267023
HALLMARK_MYC_TARGETS_V2,,0.36162377424742,0.2111029948867787,1000000000.0,0.965174129353234,1.0,0.08262741610895305,0.7205683355886333,,0.59064807219032,0.5342867743785206,0.0,0.71850699844479,1000000000.0,,,1.0,0.0645682001614205,0.26874034003091185,1000000000.0,0.4129343629343629,1.0,,0.00034569708801041163,1.0,,,,0.6974248927038627,0.48022598870056504,,,,0.7285017987698734,0.7269153515064563,0.6372155287817939,,1.0,0.4762072057603255,0.09437408670238674,0.4204257542118323,1.0,0.3500410846343468,0.6062375665789643,0.7481856540084388,,0.0031446540880503146,0.9904761904761904,0.010632421982877659,0.12794612794612795,0.07154882154882154,,,0.734862574912172,,0.0005662193533774986,,0.06753246753246754,0.00034199726402188777,0.07944150216658641,,0.6652173913043479,0.1064391937797237,1.0,0.0,0.7757210992505109,0.004792546417320196,,0.11442400774443368,1.0,0.00034486722611794463,0.4908863987931629,1.0,0.6401322905399783,1000000000.0,,0.3788292682926829,1.0,0.0,0.6273909716908952
HALLMARK_MYOGENESIS,,1.0,0.08753315649867374,1000000000.0,0.8887171561051005,1.0,0.9910957860772992,0.9237994382798472,,0.7416081186572991,0.8810900082576383,0.00891715958743275,0.6888385502471169,1000000000.0,,,1.0,1.0,0.4369879847078099,1000000000.0,0.7742360728075013,1.0,,0.008416363450879042,1.0,,,,0.7486388384754991,0.8207771609833465,,,,0.8116627265563436,0.9609756097560976,0.7410358565737052,,1.0,0.8227393332262641,1.0,0.5063938618925832,0.5447852760736196,0.4115354637568199,0.5217464544696143,0.6061057334326136,,0.8344519419369257,0.9586928584541948,0.9826110783239188,0.04809998401108565,0.12004573170731707,,,0.9866578838603016,,0.0060298710535267004,,0.4698884758364312,0.006901651466600937,1.0,,0.7337690631808278,1.0,0.9559463153970424,0.002319109461966605,0.6240942028985508,0.024828980875817645,,1.0,0.6907986111111111,0.011778418501932396,0.7656639521356158,1.0,0.8179422489279203,1000000000.0,,0.4718503937007874,1.0,0.5460164719724346,0.1697401508801341
HALLMARK_NOTCH_SIGNALING,,0.7368279389004777,0.014588859416445622,1000000000.0,1.0,1.0,0.16111794556358605,1.0,,0.6873921529801137,0.7973575557390588,0.0010403352852004872,0.7215063319262386,1000000000.0,,,0.9887627017334132,0.22336144276530015,1.0,1000000000.0,1.0,1.0,,0.007855272554153773,1.0,,,,0.8345216489499611,0.7137192704203014,,,,0.7445586711112355,1.0,0.7512908777969018,,1.0,0.7261589290016175,0.48535244589798904,0.388663967611336,0.3121165644171779,0.2814831310544483,1.0,1.0,,0.5909450773586679,1.0,0.9573757131214344,0.009113681181047807,0.013338414634146343,,,0.8335012399256045,,0.006493707288413371,,0.5995539033457249,0.008380576780872565,0.5671641791044776,,0.7151424287856072,0.6211972522080471,1.0,0.0018552875695732839,0.9315619967793879,0.0,,0.4231064525820343,0.938427299703264,0.0058892092509661995,0.3852210403855742,0.9079013152313792,0.9152800246514136,1000000000.0,,0.4551724137931034,0.3989489020709752,0.6077849679244754,0.2388935456831517
HALLMARK_OXIDATIVE_PHOSPHORYLATION,,0.932642487046632,0.6109569028487947,1000000000.0,0.9908789386401328,1.0,0.02243498951900742,0.5428184805722017,,0.6251025430680885,0.5632273079906905,0.21397566790976336,0.4543434792268386,1000000000.0,,,1.0,0.01468076972091245,1.0,1000000000.0,1.0,1.0,,0.2666122311071067,1.0,,,,0.8768641994792078,0.8514931396287329,,,,0.3655564581640943,0.6692682926829269,0.6168674698795179,,1.0,0.33783547879156056,0.03340059842738849,0.11947818263607735,0.8103680981595092,0.8603122432210353,0.7274273246486556,0.5272573839662448,,0.0,1.0,0.010328638497652585,1.0,0.6641414141414141,,,0.7042213830806515,,0.6280679289002713,,0.8770562770562771,0.611885720298853,0.022806172870790363,,0.4316205533596839,0.005423273591240122,1.0,0.5906437843017684,1.0,0.7554896440780213,,0.014520813165537268,0.8973293768545995,0.6459893710152359,0.4579413882887375,1.0,0.936745692422258,1000000000.0,,0.3800813008130081,1.0,0.0,0.9447106672572788
HALLMARK_P53_PATHWAY,0.9313304721030043,0.9488202407558256,0.4684906036257387,1000000000.0,0.8418341061308604,1.0,0.09151745530583134,1.0,1000000000.0,1.0,0.6794384805945499,0.3403630274747595,0.016474464579901153,1000000000.0,1.0,1000000000.0,1.0,0.11621988108897464,0.5294435857805255,1000000000.0,1.0,0.936127744510978,0.17152724481964696,0.13284196282000088,1.0,0.9884951679705476,0.8785657686212361,0.18563789152024449,0.7869215063520871,0.8291143884364223,0.21173084829381936,0.1214459788789602,1000000000.0,0.03677436301549777,0.7162195121951219,0.021248339973439574,0.32432432432432434,1.0,0.8187314916330299,0.3713822901676157,0.03320158102766799,1.0,0.6588481362515873,1.0,0.8671541386370284,0.10714285714285714,0.9520711726581056,1.0,0.3929545007447376,0.35851196503757393,0.3795385254988913,0.9242424242424242,1000000000.0,0.6762446427127415,0.29056603773584905,0.32243618450515005,0.0,0.7721369539551357,0.3452462380300958,0.3849230362595553,1.0,0.05925925925925926,0.4062243720723351,1.0,0.3708431998352723,0.8478260869565217,0.07189044789534127,0.2978723404255319,0.4149455501314308,1.0,0.3404701689849408,0.5864970546414787,1.0,0.8817082309109117,1000000000.0,0.8076923076923077,0.01784776902887139,1.0,0.8214748911446113,0.8304931487793002
HALLMARK_PANCREAS_BETA_CELLS,,0.22609514837494116,0.5808189655172413,1000000000.0,0.8195034775888718,1.0,0.021707929673484037,0.9778534923339012,,0.8824563459510137,0.6053940583215444,0.8388074785245073,0.22055704792874314,1000000000.0,,,0.3945008965929468,0.020920096852300243,0.6213050618238021,1000000000.0,0.9398651452282158,1.0,,0.8899964294215663,1.0,,,,0.9502210950708804,0.7686838579124395,,,,0.2112103980503656,0.8206504065040651,0.18072289156626506,,1.0,0.5122898461852929,0.009455316466576888,0.12682718943106755,1.0,0.8303120207175722,0.9903099531540782,0.9983122362869198,,0.9165232052323364,1.0,0.012231282431430691,0.6634268927079245,0.5876986326681448,,,1.0,,0.9569869198181762,,0.7752852198436099,0.9308006074725484,0.002888781896966779,,0.3078260869565217,0.003396995546161395,0.9269358981365102,0.9636054421768708,0.9404186795491144,0.983672042742298,,0.008541654803257217,0.9675873088335996,0.9457880082559748,0.5604272742381434,1.0,0.980903043864758,1000000000.0,,0.14361549497847922,1.0,0.7230627899765555,0.8231349538977368
HALLMARK_PEROXISOME,,1.0,0.4929875821767714,1000000000.0,0.8876633412954897,1.0,0.4944414440613186,1.0,,0.8257437765634488,0.8352601156069365,0.3723176621629883,0.5177688867968935,1000000000.0,,,1.0,0.3948471889016376,0.9559506843937738,1000000000.0,0.8136583011583012,0.9108705665591892,,0.39765968155197656,1.0,,,,0.9466259693119948,0.9027131061029366,,,,0.4996059889676911,0.7300487804878049,0.4366533864541833,,1.0,0.3917507606377758,1.0,0.042687747035573126,0.9335122699386502,0.7304215915555274,1.0,0.9738910012674272,,0.934342417777062,1.0,0.39468636708540605,0.7689429022904479,0.3455004591368228,,,1.0,,0.8130313894128901,,0.8170686456400741,0.8182284541723667,1.0,,0.4296296296296296,1.0,1.0,0.8130178220182394,0.6585480407944176,0.8117462478285893,,1.0,0.9322248931623932,0.7428440050580527,0.5322717263208787,0.8431371915721002,0.7949488305393089,1000000000.0,,0.07228346456692912,1.0,0.9289646188755356,0.7521629097757636
HALLMARK_PI3K_AKT_MTOR_SIGNALING,,1.0,0.4109195402298851,1000000000.0,0.9026297085998578,1.0,0.15264960207006653,1.0,,0.9679937548790007,0.6597853014037984,0.6118747742562504,0.6044861234317577,1000000000.0,,,1.0,0.14194221341399813,0.6702811051004636,1000000000.0,1.0,0.8039068369646881,,0.6290236195683055,1.0,,,,0.413856529736358,0.8886623338006033,,,,0.5516154452324665,0.948130081300813,0.4273813835566824,,1.0,0.4459768730426403,0.6634408826412497,0.10276679841897234,0.9918478260869564,0.8869836321122371,1.0,1.0,,0.9395952195356404,1.0,0.2584362616980018,0.7409545187322966,0.5305724932249323,,,0.7138871667699938,,0.9392446633825944,,0.8127593236599112,0.9427224550160216,0.7200091813951548,,0.44296296296296295,0.8095992660856511,0.9698101777059774,0.918573046432616,0.6543282412847631,0.7770536802343863,,0.7121250052155046,1.0,0.9533157475001534,0.5201235388621129,1.0,0.4074798236126133,1000000000.0,,0.0758530183727034,1.0,0.6423757987754962,0.9512879367508288
HALLMARK_PROTEIN_SECRETION,,1.0,0.12831750669588507,1000000000.0,0.35820895522388063,1.0,0.000353122014041793,0.7631935047361299,,1.0,0.29479768786127164,0.001986916916304946,0.05491488193300385,1000000000.0,,,1.0,0.0007510170021904662,0.6571808697484895,1000000000.0,0.9210248962655602,0.6919609316303531,,0.0020741825280624696,1.0,,,,0.7972699093943729,0.3766478342749529,,,,0.06304176516942474,0.9155555555555556,0.01593625498007968,,1.0,0.0,0.013765199073977516,0.014229249011857709,1.0,0.4910435497124076,0.991423811875914,1.0,,0.0,0.6123456790123457,0.020065761740156816,0.2354978354978355,0.101010101010101,,,0.733934611048478,,0.0073608515939074795,,0.2867532467532468,0.005813953488372093,0.01836279030945475,,0.014814814814814812,0.013343897251991158,0.9589391491653204,0.006795016987542471,0.8423423423423424,0.05352905690729942,,0.011682730420995534,0.9774480712166173,0.00827681342683067,0.015021459227467813,1.0,0.981873397423776,1000000000.0,,0.013385826771653543,1.0,0.0,0.2754399387911247
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY,,0.21802032164726465,0.07957559681697614,1000000000.0,0.7964498149969557,1.0,0.012210710441334769,0.8964947602085591,,0.8736669401148482,0.5774502198086372,0.048895758404422916,0.305857957490928,1000000000.0,,,0.3746847604179176,0.006198547215496368,1.0,1000000000.0,1.0,0.6311044327573253,,0.0798963905836956,1.0,,,,0.6125226860254083,0.5820777160983347,,,,0.2616614647911412,0.7214995483288167,0.2620481927710844,,1.0,1.0,0.010553661308654002,0.04071717755928282,0.8796012269938649,0.6532308948520952,0.5939312564481017,0.7117974683544304,,0.601666599573286,1.0,0.003688799463447351,0.6731683175855216,0.2934451219512195,,,0.8661675171284594,,0.16628529020687094,,0.7638426922324398,0.24592415225888234,0.014443909484833897,,0.3086956521739131,0.002944062806673209,0.9888184539531608,0.1869202226345084,0.6648033126293995,0.4452398353132362,,0.009075508228460791,1.0,0.23785861808069034,0.4870886654478976,0.051697397897639163,0.8023478759554563,1000000000.0,,0.045403377110694185,0.3751951295660319,0.6257114043196906,0.4375523889354568
HALLMARK_SPERMATOGENESIS,,1.0,0.4084084084084084,1000000000.0,0.9326096788783356,1.0,0.18040120892360104,1.0,,0.7669789227166276,0.6557744485077268,0.0519273094088158,0.514827018121911,1000000000.0,,,1.0,0.2735110044852405,0.7959331530139103,1000000000.0,1.0,0.905688622754491,,0.07843002684236212,1.0,,,,0.93258226037196,0.5851493139628733,,,,0.4660587639311044,0.9169382459782044,0.3134130146082337,,1.0,0.9715530394282502,0.5436359790125407,0.13375494071146246,0.8652173913043478,0.6639276910435498,1.0,1.0,,0.04446278330179945,1.0,0.3958892890264613,1.0,0.26988636363636365,,,0.9714817110973342,,0.13891248136194628,,0.6467532467532467,0.15402701778385774,0.5333555912609812,,0.3802469135802469,0.5571077102706309,1.0,0.13048949289039888,0.9356120826709062,0.944098129901468,,0.5039667638240677,0.9096810089020771,0.13232555466145535,0.6383407473152309,0.7263252636208359,0.9708586404858972,1000000000.0,,0.04350393700787401,1.0,0.030338683923018743,0.6579954093343534
HALLMARK_TGF_BETA_SIGNALING,,0.21726330664154495,0.0583554376657825,1000000000.0,1.0,1.0,0.35215842025166105,0.8985349233390119,,0.6849876948318293,0.7003768148066053,0.002080670570400975,0.6912044237083117,1000000000.0,,,0.8331417536438457,0.3001129943502825,0.6808743424645722,1000000000.0,0.9926570726570726,0.9709153122326776,,0.003927636277076887,1.0,,,,0.6862522686025408,0.499603489294211,,,,0.7401390017149562,0.7245426829268293,0.7710843373493976,,1.0,0.3270108106480366,0.4761744797352906,0.4085290148448043,1.0,0.4988308651597818,1.0,0.91787072243346,,0.5351014268932227,1.0,0.10854633976699704,0.01721473111975697,0.026676829268292686,,,0.7047737135771853,,0.016079656142737868,,0.4384492830589485,0.010845452304658616,0.4138927166171368,,0.6376811594202899,0.4147067781124158,1.0,0.01700680272108843,0.6342995169082126,0.02697108902980976,,0.4917715392061955,0.9126984126984128,0.018649162628059632,0.37074306621435343,0.8596698475039122,0.7092096140513058,1000000000.0,,0.4044263775971093,1.0,0.6496470291621145,0.22632020117351215
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.84,0.16250588789448892,0.3153972464317292,1000000000.0,0.8558180613822035,1.0,0.0,1.0,1000000000.0,1.0,1.0,0.01248402342240585,0.023328149300155518,1000000000.0,0.0,1000000000.0,0.08965929468021519,0.0,0.9542320391241744,1000000000.0,1.0,1.0,0.003341687552213868,0.00859170435610569,0.9857012473379982,0.6150531456478023,0.4862681744749596,0.020151133501259445,0.8507259528130671,0.6861221252973829,0.0,0.0,1000000000.0,0.024370430544272948,1.0,0.024096385542168683,0.5079365079365079,1.0,1.0,0.0,0.0,0.9348159509202454,0.6394104726139019,0.6150383659849102,0.3721518987341772,1.0,0.7546987073078899,1.0,0.0,0.01299543427667928,0.3125,0.8823529411764706,1000000000.0,0.8148499325334597,0.33018867924528306,0.05168460903022887,0.9607843137254902,0.8009913258983891,0.04051359042731978,0.0,0.8076923076923077,0.0,0.0,1.0,0.05598992843890803,0.6160570508396596,0.028453254772723487,0.4528301886792453,0.0,1.0,0.03868883299593072,0.7872818680405517,0.7291890399189961,0.7096910869732687,1000000000.0,1.0,0.0,0.0412113643459257,0.8502815362635516,0.6437552388935457
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,,0.7222483906421729,0.01241782322863404,1000000000.0,0.11940298507462685,1.0,0.011417807165923421,0.5602165087956699,,0.5709598031173093,0.7310576674424619,0.0,0.20736132711249355,1000000000.0,,,1.0,0.005534417156693186,0.5330853941267388,1000000000.0,1.0,0.21412471825694968,,0.0,1.0,,,,0.9314548734216582,0.20177562550443906,,,,0.19090170593013808,0.6979512195121951,0.15334063526834613,,1.0,0.3143419256404079,0.007793472966390648,0.03768862716231137,0.4021739130434782,0.044371405094494665,0.5927185608248305,0.7049966688874084,,0.0,1.0,0.02851134585289515,0.0019240019240019239,0.03156565656565657,,,0.7750540372983027,,0.0,,0.0,0.0,0.003333209881115514,,0.3154150197628459,0.003271180896303565,1.0,0.0,0.9705882352941176,0.0005529861250754073,,0.008873830267828332,1.0,0.0,0.4093852141155615,1.0,0.9886068073376574,1000000000.0,,0.044715447154471545,1.0,0.0,0.2448355011476664
HALLMARK_UV_RESPONSE_DN,,0.5658266603862458,0.07002652519893897,1000000000.0,1.0,1.0,0.10998178355551876,0.996541221413453,,0.5814191960623462,0.711911439995226,0.009493059477454449,0.452778170507564,1000000000.0,,,1.0,0.05386832699181368,0.951648689240852,1000000000.0,1.0,0.9244011976047904,,0.01001547250654606,0.9991742361684558,,,,0.6276467029643074,0.40444091990483744,,,,0.4884681948221665,1.0,0.4016064257028112,,1.0,0.3152623093601171,0.07572067484390914,0.13732793522267206,0.3830521472392637,0.3092751363990647,0.6901835612386965,0.3007594936708861,,0.7995354454329536,1.0,0.05009389671361502,0.011862251695966986,0.048907520325203256,,,0.7123158817367511,,0.03331187505095171,,0.5115241635687732,0.04323012457101686,0.04709970484184965,,0.4491493383742911,0.11069676153091264,1.0,0.033395176252319116,0.5495169082125604,0.02422042742297898,,0.11169856281182516,1.0,0.04190398890110565,0.4107990323712444,0.8617763752616932,0.5881191741776443,1000000000.0,,0.14544287548138635,1.0,0.5979567153980787,0.3237636211232188
